arquivo,numero,codigo_ocorrencia,join,fatal,n_fatalidades,nivel_dano,h_total,h_tipo,h_total_30d,h_total_24h,idade_pic,fonte_horas,tipo_operacao,fase_voo,motor_tipo,motor_qtd,pmd,assentos,ano_fabricacao,fabricante,modelo,tipo_ocorrencia,tipo_icao,uf,ano_ocorrencia,meteo,total_recomendacoes,fator_humano,fator_operacional,fator_material,n_fatores
CJB_encdivulgacao..pdf,A-125/CENIPA/2016,65774,numero,1,4,DESTRUÍDA,447.0,46.17,9.75,0.0,,tabela,PRIVADA,CRUZEIRO,PISTÃO,2,2404,6,1972,BEECH AIRCRAFT,E55,PERDA DE CONTROLE EM VOO,LOC-I,MT,2016,,0,1,1,0,5
MMCDS_encdivulgacao.pdf,A-548/CENIPA/2017,44541,mat_unico,1,4,SUBSTANCIAL,865.0,60.0,73.0,6.0,,tabela,INSTRUÇÃO,DESCIDA,PISTÃO,2,1905,6,1972,PIPER AIRCRAFT,PA-34-200,DESORIENTAÇÃO ESPACIAL,OTHR,SP,2011,VMC,3,1,1,0,3
N1001R_21SET2016_AC..pdf,A-124/CENIPA/2016,65754,numero,0,0,SUBSTANCIAL,11000.0,1426.0,34.0,1.58,,tabela,AGRÍCOLA,DESCIDA,TURBOÉLICE,1,5670,1,2016,AIR TRACTOR,AT-602,FALHA DO MOTOR EM VOO,SCF-PP,SP,2016,VMC,2,0,0,0,1
N154KQ_10NOV2017_AC..pdf,A-139/CENIPA/2017,77354,numero,0,0,DESTRUÍDA,3000.0,8.75,8.0,5.0,,tabela,PRIVADA,DECOLAGEM,TURBOÉLICE,1,3291,0,2015,QUEST AIRCRAFT,KODIAC 100,FALHA DO MOTOR EM VOO,SCF-PP,GO,2017,,1,1,1,0,3
PP-ARX_27_06_2018_AC..pdf,A-108/CENIPA/2018,78011,numero,0,0,SUBSTANCIAL,340.0,140.0,,,,narrativa,PRIVADA,DESCIDA,PISTÃO,1,1633,5,0,CIRRUS DESIGN,SR22,POUSO EM LOCAL NÃO PREVISTO,OTHR,MT,2018,VMC,0,1,1,0,5
PP-BBV_02-01-2021-AC-PUB..pdf,A-001/CENIPA/2021,79949,numero,0,0,SUBSTANCIAL,4606.33,1138.25,84.58,2.58,,tabela,TÁXI AÉREO,POUSO,JATO,2,7031,10,1995,LEARJET,31A,POUSO LONGO,RE,MG,2021,,1,1,1,0,6
PP-CRE_06_04_2022-PORT-PUB..pdf,A-043/CENIPA/2022,80633,numero,0,0,SUBSTANCIAL,7356.6,993.5,34.9,0.0,,tabela,PRIVADA,DECOLAGEM,TURBOÉLICE,1,3175,1,2019,AIR TRACTOR,AT-402B,EXCURSÃO DE PISTA,RE,MT,2022,,0,0,1,0,3
PP-DFM_20_08_2019-AC..pdf,A-122/CENIPA/2019,78775,numero,0,0,SUBSTANCIAL,200.0,4.0,,,,narrativa,INSTRUÇÃO,DECOLAGEM,PISTÃO,1,658,2,0,CESSNA AIRCRAFT,120,EXCURSÃO DE PISTA,RE,MT,2019,,1,0,1,0,3
PP-EMF_06_01_2021-PUB..pdf,A-004/CENIPA/2021,79814,numero,0,0,SUBSTANCIAL,3800.0,,,,,narrativa,INSTRUÇÃO,POUSO,PISTÃO,1,757,2,1977,CESSNA AIRCRAFT,152,POUSO BRUSCO,ARC,MG,2021,,1,1,1,0,3
PP-FGD_08_09_2016-ACID_1.pdf,A-116/CENIPA/2016,65622,numero,0,0,SUBSTANCIAL,800.0,,,,,narrativa,INSTRUÇÃO,POUSO,PISTÃO,1,770,2,1988,AERO BOERO,AB-115,EXCURSÃO DE PISTA,RE,RS,2016,VMC,0,0,1,0,2
PP-FGQ_26_09_2017_AC.pdf,A-120/CENIPA/2017,77487,numero,0,0,SUBSTANCIAL,460.0,275.5,52.0,0.0,,tabela,INSTRUÇÃO,DECOLAGEM,PISTÃO,1,770,2,1988,AERO BOERO,AB-115,PERDA DE CONTROLE NO SOLO,LOC-G,PR,2017,,3,1,1,0,4
PP-FLF_05_03_2020_AC..pdf,A-034/CENIPA/2020,79213,numero,0,0,SUBSTANCIAL,600.0,43.0,,,,narrativa,INSTRUÇÃO,POUSO,PISTÃO,1,770,3,1990,AERO BOERO,AB-115,PERDA DE CONTROLE NO SOLO,LOC-G,SP,2020,IMC,5,1,1,0,10
PP-GEJ_17_06_2022.PUB.PORT..pdf,A-073/CENIPA/2022,80797,numero,0,0,SUBSTANCIAL,20.5,20.5,17.5,1.5,,tabela,PRIVADA,CORRIDA APÓS POUSO,PISTÃO,1,770,3,1991,AERO BOERO,AB-115,EXCURSÃO DE PISTA,RE,SP,2022,VMC,2,1,1,0,6
PP-GFK_11_04_18_A.pdf,A-068/CENIPA/2018,77808,numero,0,0,SUBSTANCIAL,,,,,,narrativa,INSTRUÇÃO,POUSO,PISTÃO,1,770,2,1992,AERO BOERO,AB-115,POUSO BRUSCO,ARC,RS,2018,,4,0,1,0,4
PP-GJH_01_05_2020_AC..pdf,A-060/CENIPA/2020,79323,numero,0,0,SUBSTANCIAL,390.0,,,,,narrativa,INSTRUÇÃO,POUSO,PISTÃO,1,680,2,1950,PIPER AIRCRAFT,PA-18,PERDA DE CONTROLE NO SOLO,LOC-G,SC,2020,,2,1,1,0,5
PP-GMC_26_08_2020-AC..pdf,A-101/CENIPA/2020,79505,numero,0,0,SUBSTANCIAL,70.1,15.1,10.83,0.67,,tabela,INSTRUÇÃO,CORRIDA APÓS POUSO,PISTÃO,1,770,2,1992,AERO BOERO,AB-115,CONTATO ANORMAL COM A PISTAA,ARC,SP,2020,VMC,1,0,1,0,4
PP-GNY_29_JUL_2018_AC..pdf,A-129/CENIPA/2018,78081,numero,0,0,SUBSTANCIAL,120.0,,,,,narrativa,INSTRUÇÃO,POUSO,PISTÃO,1,770,2,1993,AERO BOERO,AB-115,EXCURSÃO DE PISTA,RE,PR,2018,,2,1,1,0,7
PP-GOA_18_09_16_AC.pdf,A-122/CENIPA/2016,65716,numero,0,0,SUBSTANCIAL,1540.0,1000.0,,,,narrativa,INSTRUÇÃO,POUSO,PISTÃO,1,770,2,1993,AERO BOERO,AB-115,EXCURSÃO DE PISTA,RE,SP,2016,,0,0,0,0,0
PP-GSV_03_07_2021-AC..pdf,A-084/CENIPA/2021,80156,numero,0,0,SUBSTANCIAL,361.0,48.0,,,,narrativa,PRIVADA,POUSO,PISTÃO,1,660,2,1960,NEIVA,56-C,EXCURSÃO DE PISTA,RE,SP,2021,,1,1,1,0,8
PP-HBK_25_02_2015_-_AC..pdf,A-028/CENIPA/2015,53119,numero,1,2,DESTRUÍDA,482.08,43.67,15.67,0.0,,tabela,INSTRUÇÃO,INDETERMINADA,PISTÃO,1,587,2,1946,CIA AERONAUTICA PAULISTA,CAP-4,INDETERMINADO,UNK,PR,2015,,0,0,0,0,0
PP-HLJ_08_09_2022-PUB.pdf,A-101/CENIPA/2022,80966,numero,0,0,SUBSTANCIAL,400.0,30.0,,,,narrativa,INSTRUÇÃO,CORRIDA APÓS POUSO,PISTÃO,1,660,2,1962,NEIVA,56-C,EXCURSÃO DE PISTA,RE,MG,2022,,1,1,1,0,6
PP-HMM_15_03_2017-AC.pdf,A-042/CENIPA/2017,66555,numero,0,0,SUBSTANCIAL,50.0,,,,,narrativa,PRIVADA,POUSO,PISTÃO,1,660,2,1962,NEIVA,56-C-1,PERDA DE CONTROLE NO SOLO,LOC-G,RS,2017,,2,1,1,0,4
PP-HOJ_18_01_2018-AC..pdf,A-011/CENIPA/2018,77650,numero,0,0,SUBSTANCIAL,90.0,,,,,narrativa,INSTRUÇÃO,POUSO,PISTÃO,1,587,2,1962,NEIVA,56-B-1,EXCURSÃO DE PISTA,RE,MG,2018,,0,1,1,0,5
PP-HPA_09_07_2021-PUB..pdf,A-087/CENIPA/2021,80168,numero,0,0,SUBSTANCIAL,4900.0,3000.0,,,,narrativa,INSTRUÇÃO,SUBIDA,PISTÃO,1,660,2,1963,NEIVA,56-C-1,FALHA DO MOTOR EM VOO,SCF-PP,SP,2021,,2,0,1,0,3
PP-HPA_24_03_2017.pdf,A-051/CENIPA/2017,66559,numero,0,0,SUBSTANCIAL,381.0,,,,,narrativa,INSTRUÇÃO,POUSO,PISTÃO,1,660,2,1963,NEIVA,56-C-1,EXCURSÃO DE PISTA,RE,SP,2017,,1,0,1,0,2
PP-HPT_06_09_2021-AC.VER.PUB..pdf,A-100/CENIPA/2021,80273,numero,0,0,SUBSTANCIAL,153.0,,,,,narrativa,INSTRUÇÃO,CRUZEIRO,PISTÃO,1,660,2,1963,NEIVA,56-C-1,CORTE INVOLUNTÁRIO DO MOTOR,OTHR,SP,2021,,1,1,1,0,7
PP-HQU_23_03_2021-AC.VER.PUB..pdf,A-049/CENIPA/2021,79996,numero,0,0,SUBSTANCIAL,253.0,,,,,narrativa,INSTRUÇÃO,CORRIDA APÓS POUSO,PISTÃO,1,660,2,1950,NEIVA,56-C-1,EXCURSÃO DE PISTA,RE,SP,2021,,1,0,1,0,2
PP-HRH-28_11_2020_AC..pdf,A-140/CENIPA/2020,79692,numero,0,0,SUBSTANCIAL,1500.0,,,,,narrativa,PRIVADA,POUSO,PISTÃO,1,587,2,1964,NEIVA,56-C-1,POUSO LONGO,RE,SP,2020,,1,1,1,0,5
PP-IAI_01-03-2022-PORT.PUB..pdf,A-029/CENIPA/2022,80561,numero,1,1,SUBSTANCIAL,903.37,,,,,tabela,AGRÍCOLA,MANOBRA,PISTÃO,1,1315,1,1968,PIPER AIRCRAFT,PA-25-260,OPERAÇÃO A BAIXA ALTITUDE,LALT,SP,2022,,2,1,1,0,7
PP-INQ_POR_31_01_2022-AC.PUB..pdf,A-015/CENIPA/2022,80506,numero,0,0,SUBSTANCIAL,9500.0,60.0,17.0,2.5,,tabela,PRIVADA,POUSO,TURBOÉLICE,1,3354,6,2010,SOCATA,TBM700N,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OTHR,DF,2022,VMC,1,1,1,0,5
PP-IRC_22_12_2022_PORT.PUB..pdf,A-147/CENIPA/2022,81205,numero,1,1,DESTRUÍDA,1255.98,809.53,,0.0,,tabela,AGRÍCOLA,SUBIDA,TURBOÉLICE,1,3629,1,2017,AIR TRACTOR,AT-502A,IMC NÃO INTENCIONAL,UIMC,MT,2022,,0,1,1,0,6
PP-JBL_18_03_2016_-_ACID..pdf,A-046/CENIPA/2016,60892,numero,0,0,SUBSTANCIAL,7800.0,1500.0,8.0,0.83,,tabela,PRIVADA,POUSO,TURBOÉLICE,2,4377,8,1979,BEECH AIRCRAFT,C90,EXCURSÃO DE PISTA,RE,PI,2016,,1,1,1,0,5
PP-JCS_16_09_2021-AC.PUB..pdf,A-105/CENIPA/2021,80301,numero,0,0,SUBSTANCIAL,1960.0,335.08,82.83,2.33,,tabela,TÁXI AÉREO,CRUZEIRO,PISTÃO,1,1724,6,1975,CESSNA AIRCRAFT,210L,FALHA DO MOTOR EM VOO,SCF-PP,AM,2021,,1,0,1,0,1
PP-LGD_17_04_2022-PUB..pdf,A-049/CENIPA/2022,80656,numero,0,0,SUBSTANCIAL,4423.0,2719.33,60.5,2.5,,tabela,PRIVADA,CORRIDA APÓS POUSO,JATO,2,8150,9,2011,EMBRAER,EMB-505,POUSO LONGO,RE,BA,2022,,2,0,1,0,4
PP-LIG_01_02_2016_-AC.pdf,A - 026/CENIPA/2016,60693,numero,1,2,SUBSTANCIAL,1535.0,154.0,9.0,0.07,,tabela,PRIVADA,SAÍDA IFR,TURBOÉLICE,1,3354,NULL,2015,SOCATA,TBM700N,INDETERMINADO,UNK,SC,2016,,0,0,0,0,0
PP-LMM_03_01_16_AC.pdf,A-001/CENIPA/2016,60800,numero,1,2,SUBSTANCIAL,801.83,319.75,3.0,0.0,,tabela,PRIVADA,ARREMETIDA NO AR,TURBOÉLICE,2,4581,8,2008,HAWKER BEECHCRAFT,C90GTI,VOO CONTROLADO CONTRA O TERRENO,CFIT,RJ,2016,,0,0,0,0,0
PP-MJT_28_04_2019_AC..pdf,A-068/CENIPA/2019,78714,numero,0,0,SUBSTANCIAL,400.0,350.0,,,,narrativa,PRIVADA,POUSO,PISTÃO,1,1633,7,2004,PIPER AIRCRAFT,PA-32R-301T,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,SC,2019,,3,0,1,0,2
PP-MMJ_03_08_2016_-_ACID..pdf,A-107/CENIPA/2016,65493,numero,0,0,LEVE,6947.0,454.0,18.42,6.5,,tabela,PRIVADA,CORRIDA APÓS POUSO,PISTÃO,1,1746,6,1994,BEECH AIRCRAFT,B36TC,COM TREM DE POUSO,SCF-NP,AM,2016,,2,0,1,0,4
PP-MRT_27_11_2018-AC..pdf,A-176/CENIPA/2018,78342,numero,0,0,SUBSTANCIAL,7000.0,50.0,35.67,2.33,,tabela,AGRÍCOLA,MANOBRA,TURBOÉLICE,1,3500,2,1998,PZL-OKECIE,PZL-106BT-601,OPERAÇÃO A BAIXA ALTITUDE,LALT,GO,2018,,1,0,1,0,2
PP-OBL_Reabertura_PUB.pdf,A-133/CENIPA/2022,81139,numero,1,1,SUBSTANCIAL,3502.75,100.6,61.0,5.67,,tabela,PRIVADA,MANOBRA,TURBOÉLICE,1,3629,1,2019,AIR TRACTOR,AT-502A,OPERAÇÃO A BAIXA ALTITUDE,LALT,MT,2022,,0,1,1,0,5
PP-OEG_26_11_2018_AC..pdf,A-174/CENIPA/2018,78337,numero,1,4,SUBSTANCIAL,11000.0,522.0,40.9,1.7,,tabela,PRIVADA,APROXIMAÇÃO FINAL,JATO,2,4717,NULL,NULL,CESSNA AIRCRAFT,525,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,MG,2018,,1,1,1,0,4
PP-PIM_13_06_2014-AC.PORT..pdf,A-109/CENIPA/2014,51534,numero,0,0,SUBSTANCIAL,17000.0,38.67,30.0,0.5,,tabela,PRIVADA,CORRIDA APÓS POUSO,JATO,2,4808,0,2005,CESSNA AIRCRAFT,525,EXCURSÃO DE PISTA,RE,GO,2014,,3,1,1,0,5
PP-PLE_09_12_2016-AC.pdf,A-166/CENIPA/2016,66093,numero,0,0,SUBSTANCIAL,500.0,,,,,narrativa,PRIVADA,POUSO,PISTÃO,2,2449,6,1978,BEECH AIRCRAFT,58,EXCURSÃO DE PISTA,RE,PA,2016,,1,1,1,0,5
PP-PRD_19102022_PUB..pdf,A-118/CENIPA/2022,81066,numero,0,0,SUBSTANCIAL,14000.0,1850.0,,,,narrativa,AGRÍCOLA,DECOLAGEM,TURBOÉLICE,1,4763,1,2017,THRUSH AIRCRAFT,S2R-H80,FALHA DO MOTOR EM VOO,SCF-PP,SP,2022,,0,0,0,0,1
PP-RQY_16_02_2022-Ac.pdf,A-022/CENIPA/2022,80547,numero,0,0,SUBSTANCIAL,24.0,,,,,narrativa,INSTRUÇÃO,CORRIDA APÓS POUSO,PISTÃO,1,587,2,1946,CIA AERONAUTICA PAULISTA,CAP-4,PERDA DE CONTROLE NO SOLO,LOC-G,SP,2022,,1,1,1,0,4
PP-SAM_02_03_2012_AC..pdf,A-515/CENIPA/2021,45589,numero,0,0,SUBSTANCIAL,3100.0,357.67,11.3,0.0,,tabela,PRIVADA,DECOLAGEM,TURBOÉLICE,1,4760,8,2007,PILATUS,PC-12/47,CORTANTE DE VENTO / TEMPESTADE,WSTRW,SP,2012,,1,1,1,0,4
PP-SID_16_01_2016_-_AC.pdf,A-011/CENIPA/2016,60668,numero,0,0,SUBSTANCIAL,199.0,18.0,,,,narrativa,PRIVADA,CORRIDA APÓS POUSO,PISTÃO,1,1111,4,1961,MOONEY AIRCRAFT,M20B,COM TREM DE POUSO,SCF-NP,PR,2016,,0,0,0,0,0
PP-SZN_29_07_2018_PUB..pdf,A-128/CENIPA/2018,78079,numero,1,1,SUBSTANCIAL,4441.53,93.45,12.83,0.0,,tabela,PRIVADA,POUSO,TURBOÉLICE,2,4756,8,2008,HAWKER BEECHCRAFT,C90GTI,PERDA DE CONTROLE EM VOO,LOC-I,SP,2018,,1,1,1,0,7
PP-VSM_08_12_2018_AC..pdf,A-181/CENIPA/2018,78352,numero,0,0,SUBSTANCIAL,22500.0,357.0,,,,narrativa,PRIVADA,CORRIDA APÓS POUSO,PISTÃO,2,2495,6,2000,BEECH AIRCRAFT,58,EXCURSÃO DE PISTA,RE,PA,2018,VMC,2,1,1,0,5
PP-WRS_25-11-2021-PORT.PUB.1.pdf,A-134/CENIPA/2021,80406,numero,1,3,DESTRUÍDA,527.33,15.95,28.48,2.17,,tabela,PRIVADA,CRUZEIRO,PISTÃO,2,2155,7,1981,PIPER AIRCRAFT,PA-34-220T,FALHA DO MOTOR EM VOO,SCF-PP,SP,2021,VMC,1,1,1,0,7
PP-XDB_27_02_2022-PUB.PORT..pdf,A-028/CENIPA/2022,80565,numero,1,2,DESTRUÍDA,431.0,17.42,8.17,2.28,,tabela,PRIVADA,DECOLAGEM,PISTÃO,1,621,2,1999,EUROPA AVIATION,EUROPA,FALHA DO MOTOR EM VOO,SCF-PP,SP,2022,VMC,2,1,1,0,4
PP-ZCA_21_04_2020-VER.PUB..pdf,A-055/CENIPA/2020,79302,numero,1,2,DESTRUÍDA,2500.0,100.0,10.0,0.5,,tabela,PRIVADA,MANOBRA,PISTÃO,1,816,2,2010,IVAN CESAR ROSSONI,RV-7A,OPERAÇÃO A BAIXA ALTITUDE,LALT,PR,2020,,0,1,1,0,4
PP-ZGA_16-05-2020-AC..pdf,A-067/CENIPA/2020,79340,numero,0,0,SUBSTANCIAL,20.0,,,,,narrativa,PRIVADA,CORRIDA APÓS POUSO,PISTÃO,1,1224,4,2009,HELIO APARECIDO GARDINI,RV-10,POUSO LONGO,RE,AM,2020,,1,1,1,0,8
PP-ZZK_17_06_2022-PUB..pdf,A-074/CENIPA/2022,80800,numero,0,0,SUBSTANCIAL,317.0,,,,,narrativa,PRIVADA,CORRIDA APÓS POUSO,PISTÃO,1,794,2,2017,ALEXANDRE HENRIQUE DE BARROS,AKB-18,EXCURSÃO DE PISTA,RE,SP,2022,VMC,1,0,1,0,3
PPBYQ_03MAI2018.pdf,A-081/CENIPA/2018,77864,numero,0,0,DESTRUÍDA,1130.0,,,,,narrativa,AGRÍCOLA,MANOBRA,PISTÃO,1,1900,1,2017,EMBRAER,EMB-203,PERDA DE CONTROLE EM VOO,LOC-I,PA,2018,,1,1,1,0,5
PPCHB_07_09_2019-PUB..pdf,A-128/CENIPA/2019,78781,numero,0,0,SUBSTANCIAL,300.0,,,,,narrativa,INSTRUÇÃO,CRUZEIRO,PISTÃO,1,757,2,1977,CESSNA AIRCRAFT,152,FALHA DO MOTOR EM VOO,SCF-PP,MG,2019,,1,1,1,0,4
PPEPB_31MAR2017_AC.pdf,A-054/CENIPA/2017,66585,numero,1,2,DESTRUÍDA,3382.75,118.8,13.62,6.62,,tabela,PRIVADA,APROXIMAÇÃO FINAL,TURBOÉLICE,2,5080,9,1981,PIPER AIRCRAFT,PA-42,PANE SECA,FUEL,SP,2017,,1,1,1,0,4
PPGBP_19FEV2018-AC..pdf,A-029/CENIPA/2018,77724,numero,0,0,SUBSTANCIAL,370.5,,15.0,2.0,,tabela,INSTRUÇÃO,CORRIDA APÓS POUSO,PISTÃO,1,770,2,0,AERO BOERO,AB-115,EXCURSÃO DE PISTA,RE,SC,2018,,2,1,1,0,6
PPGQA_23MAR2018_AC..pdf,A-052/CENIPA/2018,77766,numero,0,0,SUBSTANCIAL,280.0,,,,,narrativa,INSTRUÇÃO,CORRIDA APÓS POUSO,PISTÃO,1,770,2,1993,AERO BOERO,AB-115,EXCURSÃO DE PISTA,RE,RS,2018,,2,1,1,0,5
PPGVQ_09NOV2018_AC.pdf,A-168/CENIPA/2018,78296,numero,0,0,SUBSTANCIAL,38.0,,,,,narrativa,INSTRUÇÃO,POUSO,PISTÃO,1,660,2,1961,NEIVA,56-C,EXCURSÃO DE PISTA,RE,SP,2018,,2,1,1,0,6
PPHCP_18OUT18_A_161_2018_PORT.pdf,A-161/CENIPA/2018,78256,numero,0,0,SUBSTANCIAL,938.0,,,,,narrativa,INSTRUÇÃO,TÁXI,PISTÃO,1,587,2,1947,CIA AERONAUTICA PAULISTA,CAP-4,CAUSADO POR FENÔMENO METEOROLÓGICO NO SOLO,OTHR,PR,2018,,1,0,1,0,1
PPJGO_08JUN2018_AC..pdf,A-101/CENIPA/2018,77942,numero,0,0,SUBSTANCIAL,900.0,30.0,,,,narrativa,PRIVADA,CORRIDA APÓS POUSO,PISTÃO,2,2449,6,1981,BEECH AIRCRAFT,58,COM TREM DE POUSO,SCF-NP,SP,2018,,0,0,0,0,0
PR-AAT_08_03_2019_AC..pdf,A-038/CENIPA/2019,79494,numero,0,0,SUBSTANCIAL,1557.0,220.0,,,,narrativa,AGRÍCOLA,MANOBRA,PISTÃO,1,1315,1,1968,PIPER AIRCRAFT,PA-25-235,PANE SECA,FUEL,SC,2019,,2,1,1,0,4
PR-AAT_15_05_2020-AC..pdf,A-065/CENIPA/2020,79346,numero,0,0,SUBSTANCIAL,2098.0,755.0,,,,narrativa,AGRÍCOLA,MANOBRA,PISTÃO,1,1315,1,1968,PIPER AIRCRAFT,PA-25-235,FALHA DO MOTOR EM VOO,SCF-PP,SC,2020,,1,0,1,1,2
PR-ABN_18_05_2021_PUB.PORT..pdf,A-074/CENIPA/2021,80089,numero,0,0,DESTRUÍDA,1319.72,609.92,17.58,5.08,,tabela,AGRÍCOLA,MANOBRA,PISTÃO,1,1315,1,1963,PIPER AIRCRAFT,PA-25-235,FALHA DO MOTOR EM VOO,SCF-PP,SP,2021,VMC,0,0,0,0,1
PR-ADK_08-12-2022-POR.PUB..pdf,A-142/CENIPA/2022,81177,numero,0,0,SUBSTANCIAL,1249.83,,46.17,10.27,,tabela,AGRÍCOLA,DECOLAGEM,PISTÃO,1,1905,1,1975,CESSNA AIRCRAFT,A188B,FALHA DO MOTOR NO SOLO,SCF-PP,GO,2022,,0,0,1,0,1
PR-AEJ_29_12_2014-ACID_1.pdf,A-211/CENIPA/2014,52874,numero,0,0,SUBSTANCIAL,1300.0,155.58,89.42,3.17,,tabela,AGRÍCOLA,ESPECIALIZADA,TURBOÉLICE,1,3629,1,2013,AIR TRACTOR,AT-502B,PERDA DE CONTROLE EM VOO,LOC-I,MT,2014,,1,1,1,0,5
PR-AJF_13_12_2016_Ac..pdf,A-168/CENIPA/2016,66128,numero,1,1,DESTRUÍDA,1316.25,,,3.33,,tabela,AGRÍCOLA,ESPECIALIZADA,TURBOÉLICE,1,3629,1,2012,AIR TRACTOR,AT-502B,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,MT,2016,,1,1,1,0,2
PR-ARH_18_01_2018_-_AC.pdf,A-010/CENIPA/2018,77657,numero,0,0,SUBSTANCIAL,260.0,,,,,narrativa,AGRÍCOLA,MANOBRA,TURBOÉLICE,1,3175,1,2016,AIR TRACTOR,AT-402B,OPERAÇÃO A BAIXA ALTITUDE,LALT,BA,2018,,0,1,1,0,3
PR-ARJ_26_06_2019_AC..pdf,A-095/CENIPA/2019,78748,numero,0,0,SUBSTANCIAL,320.0,,,,,narrativa,PRIVADA,POUSO,PISTÃO,1,1633,7,1988,PIPER AIRCRAFT,PA-32R-301,COM TREM DE POUSO,SCF-NP,PA,2019,,0,1,1,0,4
PR-AUG_17_04_2022_PORT_PUB..pdf,A-050/CENIPA/2022,80651,numero,0,0,SUBSTANCIAL,2087.0,385.75,24.67,1.5,,tabela,PRIVADA,CRUZEIRO,PISTÃO,1,1542,4,2007,CIRRUS,SR22,EXCURSÃO DE PISTA,RE,PA,2022,,0,1,1,0,5
PR-AUR_07_09_2020-PORT.PUB..pdf,A-106/CENIPA/2020,79524,numero,0,0,SUBSTANCIAL,7000.0,200.0,2.22,2.22,,tabela,PRIVADA,DECOLAGEM,JATO,2,15808,12,2006,ISRAEL AIRCRAFT,GULFSTREAM 200,EXCURSÃO DE PISTA,RE,MG,2020,VMC,0,1,1,0,6
PR-BHF_15_05_2019.pdf,A-079/CENIPA/2019,78722,numero,1,2,DESTRUÍDA,114.03,,,,,tabela,PRIVADA,SUBIDA,PISTÃO,1,1542,NULL,1993,BEECH AIRCRAFT,F33A,VOO CONTROLADO CONTRA O TERRENO,CFIT,MS,2019,VMC,0,1,1,0,3
PR-BVB_28_09_2021.pub..pdf,A-110/CENIPA/2021,80314,numero,0,0,SUBSTANCIAL,6154.5,1726.7,21.9,0.0,,tabela,TÁXI AÉREO,DECOLAGEM,JATO,2,10660,11,1983,ISRAEL AIRCRAFT,1124A,EXCURSÃO DE PISTA,RE,GO,2021,VMC,2,1,1,0,5
PR-CLJ_31-03-2023_AC.PUB..pdf,A-058/CENIPA/2023,81426,numero,0,0,SUBSTANCIAL,18500.0,53.0,,,,narrativa,PRIVADA,POUSO,PISTÃO,1,1315,4,1957,BEECH AIRCRAFT,H35,POUSO SEM TREM,ARC,RS,2023,,0,1,0,0,4
PR-COL_25_01_2023-AC.PUB..pdf,A-012/CENIPA/2023,81263,numero,0,0,SUBSTANCIAL,751.0,16.0,,,,narrativa,PRIVADA,CIRCUITO DE TRÁFEGO,PISTÃO,1,1542,4,2008,CIRRUS,SR22,FALHA DO MOTOR EM VOO,SCF-PP,SC,2023,,1,0,1,0,1
PR-COW_22_03_18_AC.pdf,A-051/CENIPA/2018,77770,numero,0,0,SUBSTANCIAL,1942.0,104.0,,,,narrativa,PRIVADA,APROXIMAÇÃO FINAL,PISTÃO,1,1724,6,1978,CESSNA AIRCRAFT,210M,PANE SECA,FUEL,SP,2018,,1,0,1,0,2
PR-CRF_04_04_16_AC.pdf,A-061/CENIPA/2016,60974,numero,0,0,SUBSTANCIAL,16000.0,10000.0,66.0,1.42,,tabela,TÁXI AÉREO,DECOLAGEM,TURBOÉLICE,1,3969,11,2010,CESSNA AIRCRAFT,208B,FALHA DO MOTOR EM VOO,SCF-PP,AP,2016,,0,0,0,0,0
PR-CTD_17_05_2022-PORT.PUB..pdf,A-064/CENIPA/2022,80727,numero,1,1,SUBSTANCIAL,954.58,,,,,tabela,AGRÍCOLA,SUBIDA,PISTÃO,1,1315,1,1966,LAVIASA,PA-25-235,PERDA DE CONTROLE EM VOO,LOC-I,MG,2022,,2,1,1,0,5
PR-CTU_09_03_2019_AC.pdf,A-039/CENIPA/2019,78579,numero,0,0,DESTRUÍDA,230.0,52.0,,,,narrativa,PRIVADA,SUBIDA,PISTÃO,1,757,2,1978,CESSNA AIRCRAFT,152,FALHA DO MOTOR EM VOO,SCF-PP,CE,2019,,2,1,1,0,5
PR-DBO_23-12-2020-AC..pdf,A-156/CENIPA/2020,79748,numero,0,0,SUBSTANCIAL,1500.0,300.0,,,,narrativa,AGRÍCOLA,DECOLAGEM,PISTÃO,1,1905,1,1974,CESSNA AIRCRAFT,A188B,EXCURSÃO DE PISTA,RE,RS,2020,,1,1,1,0,5
PR-DMC_22_07_2018.pdf,A-124/CENIPA/2018,78058,numero,1,3,DESTRUÍDA,1408.33,364.42,1.92,0.0,,tabela,PRIVADA,INDETERMINADA,PISTÃO,2,2155,6,2005,PIPER AIRCRAFT,PA-34-220T,VOO CONTROLADO CONTRA O TERRENO,CFIT,PR,2018,,1,1,1,0,6
PR-DTY_18_04_2020-AC.pdf,A-052/CENIPA/2020,79308,mat+data,1,1,DESTRUÍDA,236.95,236.95,,,,tabela,AGRÍCOLA,APROXIMAÇÃO FINAL,PISTÃO,1,1315,1,0,PIPER AIRCRAFT,PA-25-260,OPERAÇÃO A BAIXA ALTITUDE,LALT,MA,2020,,0,1,1,0,4
